2/20/2020 16:14:40,3,nan,nan,0.0,3,51,20,8,2,2020,244,20-Feb,89,nan,nan,nan,nan,nan,nan,nan,nan,nan
2/20/2020 19:41:07,4,nan,nan,0.0,3,51,20,8,2,2020,248,20-Feb,93,nan,nan,nan,nan,nan,nan,nan,nan,nan
2/21/2020 14:18:18,5,nan,nan,0.0,4,52,21,8,2,2020,253,21-Feb,98,nan,nan,nan,nan,nan,nan,nan,nan,nan
2/21/2020 15:04:01,6,nan,Nose Hair Adjustment,0.0,4,52,21,8,2,2020,259,21-Feb,104,nan,nan,nan,nan,nan,nan,nan,nan,nan
2/22/2020 12:46:12,4,nan,Light Change,0.0,5,53,22,8,2,2020,263,22-Feb,108,nan,nan,nan,nan,nan,nan,nan,nan,nan
2/23/2020 11:21:45,5,nan,Sunny,0.0,6,54,23,8,2,2020,268,23-Feb,113,nan,nan,nan,nan,nan,nan,nan,nan,nan
2/23/2020 15:27:59,5,nan,Sunny,0.0,6,54,23,8,2,2020,273,23-Feb,118,nan,nan,nan,nan,nan,nan,nan,nan,nan
2/24/2020 11:05:29,4,nan,nan,0.0,0,55,24,9,2,2020,277,24-Feb,122,nan,nan,nan,nan,nan,nan,nan,nan,nan
2/26/2020 17:02:54,5,nan,nan,0.0,2,57,26,9,2,2020,282,26-Feb,127,nan,nan,nan,nan,nan,nan,nan,nan,nan
2/26/2020 23:19:19,4,nan,nan,0.0,2,57,26,9,2,2020,286,26-Feb,131,nan,nan,nan,nan,nan,nan,nan,nan,nan
2/28/2020 11:13:32,5,nan,Sunny,0.0,4,59,28,9,2,2020,291,28-Feb,136,nan,nan,nan,nan,nan,nan,nan,nan,nan
2/28/2020 12:53:46,3,nan,Sunny,1.0,4,59,28,9,2,2020,294,28-Feb,139,nan,nan,nan,nan,nan,nan,nan,nan,nan
2/28/2020 16:00:01,1,nan,Sunny,0.0,4,59,28,9,2,2020,295,28-Feb,140,nan,nan,nan,nan,nan,nan,nan,nan,nan
3/1/2020 9:51:13,3,nan,nan,0.0,6,61,1,9,3,2020,298,01-Mar,3,nan,nan,nan,nan,nan,nan,nan,nan,nan
3/1/2020 12:14:49,4,nan,Sunny,1.0,6,61,1,9,3,2020,302,01-Mar,7,nan,nan,nan,nan,nan,nan,nan,nan,nan
3/1/2020 17:19:38,4,nan,Sunny,0.0,6,61,1,9,3,2020,306,01-Mar,11,nan,nan,nan,nan,nan,nan,nan,nan,nan
3/1/2020 21:19:07,3,nan,nan,3.0,6,61,1,9,3,2020,309,01-Mar,14,nan,nan,nan,nan,nan,nan,nan,nan,nan
3/2/2020 13:29:48,4,nan,Sunny,0.0,0,62,2,10,3,2020,313,02-Mar,18,nan,nan,nan,nan,nan,nan,nan,nan,nan
3/3/2020 9:25:40,4,nan,nan,0.0,1,63,3,10,3,2020,317,03-Mar,22,nan,nan,nan,nan,nan,nan,nan,nan,nan
3/4/2020 13:45:44,2,nan,nan,0.0,2,64,4,10,3,2020,319,04-Mar,24,nan,nan,nan,nan,nan,nan,nan,nan,nan
3/4/2020 13:45:50,1,nan,nan,0.0,2,64,4,10,3,2020,320,04-Mar,25,nan,nan,nan,nan,nan,nan,nan,nan,nan
3/5/2020 11:08:30,4,nan,nan,0.0,3,65,5,10,3,2020,324,05-Mar,29,nan,nan,nan,nan,nan,nan,nan,nan,nan
3/5/2020 16:36:39,2,nan,nan,0.0,3,65,5,10,3,2020,326,05-Mar,31,nan,nan,nan,nan,nan,nan,nan,nan,nan
3/5/2020 17:36:30,4,nan,Sunny,0.0,3,65,5,10,3,2020,330,05-Mar,35,nan,nan,nan,nan,nan,nan,nan,nan,nan
3/6/2020 19:39:30,4,nan,nan,4.0,4,66,6,10,3,2020,334,06-Mar,39,nan,nan,nan,nan,nan,nan,nan,nan,nan
3/7/2020 13:04:28,3,nan,nan,0.0,5,67,7,10,3,2020,337,07-Mar,42,nan,nan,nan,nan,nan,nan,nan,nan,nan
3/8/2020 9:21:16,4,nan,nan,4.0,6,68,8,10,3,2020,341,08-Mar,46,nan,nan,nan,nan,nan,nan,nan,nan,nan
3/8/2020 10:10:06,4,nan,Sunny,0.0,6,68,8,10,3,2020,345,08-Mar,50,nan,nan,nan,nan,nan,nan,nan,nan,nan
3/8/2020 17:28:12,5,nan,Sunny,0.0,6,68,8,10,3,2020,350,08-Mar,55,nan,nan,nan,nan,nan,nan,nan,nan,nan
3/9/2020 14:42:05,4,nan,nan,0.0,0,69,9,11,3,2020,354,09-Mar,59,nan,nan,nan,nan,nan,nan,nan,nan,nan
3/10/2020 17:23:12,3,nan,nan,0.0,1,70,10,11,3,2020,357,10-Mar,62,nan,nan,nan,nan,nan,nan,nan,nan,nan
3/13/2020 15:52:59,3,nan,nan,0.0,4,73,13,11,3,2020,360,13-Mar,65,nan,nan,nan,nan,nan,nan,nan,nan,nan
3/14/2020 13:31:22,4,nan,nan,0.0,5,74,14,11,3,2020,364,14-Mar,69,nan,nan,nan,nan,nan,nan,nan,nan,nan
3/14/2020 13:39:51,2,nan,nan,0.0,5,74,14,11,3,2020,366,14-Mar,71,nan,nan,nan,nan,nan,nan,nan,nan,nan
3/14/2020 16:23:03,4,nan,nan,0.0,5,74,14,11,3,2020,370,14-Mar,75,nan,nan,nan,nan,nan,nan,nan,nan,nan
3/15/2020 14:59:25,3,nan,nan,0.0,6,75,15,11,3,2020,373,15-Mar,78,nan,nan,nan,nan,nan,nan,nan,nan,nan
3/17/2020 22:38:00,4,nan,nan,0.0,1,77,17,12,3,2020,377,17-Mar,82,nan,nan,nan,nan,nan,nan,nan,nan,nan
3/20/2020 11:45:20,5,nan,nan,0.0,4,80,20,12,3,2020,382,20-Mar,87,nan,nan,nan,nan,nan,nan,nan,nan,nan
3/21/2020 11:05:47,4,nan,nan,0.0,5,81,21,12,3,2020,386,21-Mar,91,nan,nan,nan,nan,nan,nan,nan,nan,nan
3/21/2020 20:44:55,4,nan,nan,0.0,5,81,21,12,3,2020,390,21-Mar,95,nan,nan,nan,nan,nan,nan,nan,nan,nan
3/22/2020 12:49:34,4,nan,nan,0.0,6,82,22,12,3,2020,394,22-Mar,99,nan,nan,nan,nan,nan,nan,nan,nan,nan
3/22/2020 14:23:30,3,nan,nan,0.0,6,82,22,12,3,2020,397,22-Mar,102,nan,nan,nan,nan,nan,nan,nan,nan,nan
3/25/2020 12:43:33,4,nan,nan,0.0,2,85,25,13,3,2020,401,25-Mar,106,nan,nan,nan,nan,nan,nan,nan,nan,nan
3/25/2020 19:51:49,4,nan,nan,0.0,2,85,25,13,3,2020,405,25-Mar,110,nan,nan,nan,nan,nan,nan,nan,nan,nan
3/26/2020 11:08:09,4,nan,nan,0.0,3,86,26,13,3,2020,409,26-Mar,114,nan,nan,nan,nan,nan,nan,nan,nan,nan
3/26/2020 23:56:11,4,nan,nan,0.0,3,86,26,13,3,2020,413,26-Mar,118,nan,nan,nan,nan,nan,nan,nan,nan,nan
3/27/2020 16:49:31,3,nan,nan,0.0,4,87,27,13,3,2020,416,27-Mar,121,nan,nan,nan,nan,nan,nan,nan,nan,nan
3/27/2020 22:59:00,3,nan,nan,0.0,4,87,27,13,3,2020,419,27-Mar,124,nan,nan,nan,nan,nan,nan,nan,nan,nan
3/28/2020 10:19:20,4,nan,nan,0.0,5,88,28,13,3,2020,423,28-Mar,128,nan,nan,nan,nan,nan,nan,nan,nan,nan
3/28/2020 15:24:32,3,nan,nan,0.0,5,88,28,13,3,2020,426,28-Mar,131,nan,nan,nan,nan,nan,nan,nan,nan,nan
3/29/2020 11:59:52,4,nan,nan,0.0,6,89,29,13,3,2020,430,29-Mar,135,nan,nan,nan,nan,nan,nan,nan,nan,nan
3/29/2020 19:04:14,6,nan,nan,0.0,6,89,29,13,3,2020,436,29-Mar,141,nan,nan,nan,nan,nan,nan,nan,nan,nan
3/29/2020 23:07:51,2,nan,nan,0.0,6,89,29,13,3,2020,438,29-Mar,143,nan,nan,nan,nan,nan,nan,nan,nan,nan
3/30/2020 11:56:01,4,nan,nan,0.0,0,90,30,14,3,2020,442,30-Mar,147,nan,nan,nan,nan,nan,nan,nan,nan,nan
3/31/2020 10:48:31,5,nan,nan,0.0,1,91,31,14,3,2020,447,31-Mar,152,nan,nan,nan,nan,nan,nan,nan,nan,nan
3/31/2020 12:26:30,3,nan,nan,0.0,1,91,31,14,3,2020,450,31-Mar,155,nan,nan,nan,nan,nan,nan,nan,nan,nan
4/1/2020 20:12:41,2,nan,nan,0.0,2,92,1,14,4,2020,452,01-Apr,2,nan,nan,nan,nan,nan,nan,nan,nan,nan
4/2/2020 8:59:07,4,nan,nan,0.0,3,93,2,14,4,2020,456,02-Apr,6,nan,nan,nan,nan,nan,nan,nan,nan,nan
4/2/2020 21:26:22,3,nan,nan,0.0,3,93,2,14,4,2020,459,02-Apr,9,nan,nan,nan,nan,nan,nan,nan,nan,nan
4/3/2020 9:28:54,3,nan,nan,0.0,4,94,3,14,4,2020,462,03-Apr,12,nan,nan,nan,nan,nan,nan,nan,nan,nan
4/4/2020 14:38:15,5,nan,Sunny,0.0,5,95,4,14,4,2020,467,04-Apr,17,nan,nan,nan,nan,nan,nan,nan,nan,nan
4/7/2020 8:37:26,3,nan,nan,0.0,1,98,7,15,4,2020,470,07-Apr,20,nan,nan,nan,nan,nan,nan,nan,nan,nan
4/7/2020 10:08:08,1,nan,nan,0.0,1,98,7,15,4,2020,471,07-Apr,21,nan,nan,nan,nan,nan,nan,nan,nan,nan
4/8/2020 9:48:03,5,nan,nan,0.0,2,99,8,15,4,2020,476,08-Apr,26,nan,nan,nan,nan,nan,nan,nan,nan,nan
4/8/2020 15:18:33,3,nan,Sunny,0.0,2,99,8,15,4,2020,479,08-Apr,29,nan,nan,nan,nan,nan,nan,nan,nan,nan
4/8/2020 23:58:37,2,nan,nan,0.0,2,99,8,15,4,2020,481,08-Apr,31,nan,nan,nan,nan,nan,nan,nan,nan,nan
4/9/2020 14:08:03,6,nan,nan,0.0,3,100,9,15,4,2020,487,09-Apr,37,nan,nan,nan,nan,nan,nan,nan,nan,nan
4/13/2020 8:39:38,5,nan,nan,0.0,0,104,13,16,4,2020,492,13-Apr,42,nan,nan,nan,nan,nan,nan,nan,nan,nan
4/13/2020 9:57:40,2,nan,nan,0.0,0,104,13,16,4,2020,494,13-Apr,44,nan,nan,nan,nan,nan,nan,nan,nan,nan
4/13/2020 11:39:36,3,nan,nan,0.0,0,104,13,16,4,2020,497,13-Apr,47,nan,nan,nan,nan,nan,nan,nan,nan,nan
4/13/2020 15:02:28,3,nan,nan,0.0,0,104,13,16,4,2020,500,13-Apr,50,nan,nan,nan,nan,nan,nan,nan,nan,nan
4/14/2020 9:03:06,2,nan,nan,0.0,1,105,14,16,4,2020,502,14-Apr,52,nan,nan,nan,nan,nan,nan,nan,nan,nan
4/15/2020 14:02:18,2,nan,nan,0.0,2,106,15,16,4,2020,504,15-Apr,54,nan,nan,nan,nan,nan,nan,nan,nan,nan
4/15/2020 14:53:40,3,nan,nan,0.0,2,106,15,16,4,2020,507,15-Apr,57,nan,nan,nan,nan,nan,nan,nan,nan,nan
4/15/2020 15:02:25,2,nan,nan,0.0,2,106,15,16,4,2020,509,15-Apr,59,nan,nan,nan,nan,nan,nan,nan,nan,nan
4/16/2020 8:24:39,3,nan,nan,0.0,3,107,16,16,4,2020,512,16-Apr,62,nan,nan,nan,nan,nan,nan,nan,nan,nan
4/16/2020 12:01:17,4,nan,nan,0.0,3,107,16,16,4,2020,516,16-Apr,66,nan,nan,nan,nan,nan,nan,nan,nan,nan
4/17/2020 8:59:03,4,nan,nan,nan,4,108,17,16,4,2020,520,17-Apr,70,nan,nan,nan,nan,nan,nan,nan,nan,nan
4/20/2020 16:10:07,4,nan,nan,nan,0,111,20,17,4,2020,524,20-Apr,74,nan,nan,nan,nan,nan,nan,nan,nan,nan
4/21/2020 13:50:17,3,nan,nan,nan,1,112,21,17,4,2020,527,21-Apr,77,nan,nan,nan,nan,nan,nan,nan,nan,nan
